pathway	O
in	O
astrocytes	O
.	O
Importantly	O
,	O
gene	O
deletion	O
or	O
blockade	O
of	O
KCa3	O
.	O
1	O
restored	O
AKT	O
/	O
mechanistic	O
target	O
of	O
rapamycin	O
signaling	O
both	O
in	O
vivo	O
and	O
in	O
vitro	O
.	O
Consistent	O
with	O
these	O
in	O
vitro	O
data	O
,	O
expression	O
levels	O
of	O
the	O
ER	O
stress	O
markers	O
78	O
-	O
kDa	O
glucose	O
-	O
regulated	O
protein	O
and	O
CCAAT	O
/	O
enhancer	O
-	O
binding	O
protein	O
homologous	O
protein	O
,	O
as	O
well	O
as	O
that	O
of	O
the	O
RA	O
marker	O
glial	O
fibrillary	O
acidic	O
protein	O
were	O
increased	O
in	O
APP	O
/	O
PS1	O
AD	O
mouse	O
model	O
.	O
Elimination	O
of	O
KCa3	O
.	O
1	O
in	O
KCa3	O
.	O
1	O
-	O
/	O
-	O
/	O
APP	O
/	O
PS1	O
mice	O
corrected	O
these	O
abnormal	O
responses	O
.	O
Moreover	O
,	O
glial	O
activation	O
and	O
neuroinflammation	O
were	O
attenuated	O
in	O
the	O
hippocampi	O
of	O
KCa3	O
.	O
1	O
-	O
/	O
-	O
/	O
APP	O
/	O
PS1	O
mice	O
,	O
as	O
compared	O
with	O
APP	O
/	O
PS1	O
mice	O
.	O
In	O
addition	O
,	O
memory	O
deficits	O
and	O
neuronal	O
loss	O
in	O
APP	O
/	O
PS1	O
mice	O
were	O
reversed	O
in	O
KCa3	O
.	O
1	O
-	O
/	O
-	O
/	O
APP	O
/	O
PS1	O
mice	O
.	O
CONCLUSIONS	O
:	O
Overall	O
,	O
these	O
results	O
suggest	O
that	O
KCa3	O
.	O
1	O
is	O
involved	O
in	O
the	O
regulation	O
of	O
Ca2	B
+	I
homeostasis	O
in	O
astrocytes	O
and	O
attenuation	O
of	O
the	O
UPR	O
and	O
ER	O
stress	O
,	O
thus	O
contributing	O
to	O
memory	O
deficits	O
and	O
neuronal	O
loss	O
.	O

Possible	O
neuroleptic	O
malignant	O
syndrome	O
related	O
to	O
concomitant	O
treatment	O
with	O
paroxetine	B
and	O
alprazolam	B
.	O

A	O
74	O
-	O
year	O
-	O
old	O
man	O
with	O
depressive	O
symptoms	O
was	O
admitted	O
to	O
a	O
psychiatric	O
hospital	O
due	O
to	O
insomnia	O
,	O
loss	O
of	O
appetite	O
,	O
exhaustion	O
,	O
and	O
agitation	O
.	O
Medical	O
treatment	O
was	O
initiated	O
at	O
a	O
daily	O
dose	O
of	O
20	O
mg	O
paroxetine	B
and	O
1	O
.	O
2	O
mg	O
alprazolam	B
.	O
On	O
the	O
10th	O
day	O
of	O
paroxetine	B
and	O
alprazolam	B
treatment	O
,	O
the	O
patient	O
exhibited	O
marked	O
psychomotor	O
retardation	O
,	O
disorientation	O
,	O
and	O
severe	O
muscle	O
rigidity	O
with	O
tremors	O
.	O
The	O
patient	O
had	O
a	O
fever	O
(	O
38	O
.	O
2	O
degrees	O
C	O
)	O
,	O
fluctuating	O
blood	O
pressure	O
(	O
between	O
165	O
/	O
90	O
and	O
130	O
/	O
70	O
mg	O
mm	O
Hg	O
)	O
,	O
and	O
severe	O
extrapyramidal	O
symptoms	O
.	O
Laboratory	O
tests	O
showed	O
an	O
elevation	O
of	O
creatine	B
phosphokinase	I
(	O
2218	O
IU	O
/	O
L	O
)	O
,	O
aspartate	B
aminotransferase	I
(	O
134	O
IU	O
/	O
L	O
)	O
,	O
alanine	B
aminotransferase	I
(	O
78	O
IU	O
/	O
L	O
)	O
,	O
and	O
BUN	O
(	O
27	O
.	O
9	O
mg	O
/	O
ml	O
)	O
levels	O
.	O
The	O
patient	O
received	O
bromocriptine	B
and	O
diazepam	B
to	O
treat	O
his	O
symptoms	O
.	O
7	O
days	O
later	O
,	O
the	O
fever	O
disappeared	O
and	O
the	O
patient	O
'	O
s	O
serum	O
CPK	B
levels	O
were	O
normalized	O
(	O
175	O
IU	O
/	O
L	O
)	O
.	O
This	O
patient	O
presented	O
with	O
symptoms	O
of	O
neuroleptic	O
malignant	O
syndrome	O
(	O
NMS	O
)	O
,	O
thus	O
demonstrating	O
that	O
NMS	O
-	O
like	O
symptoms	O
can	O
occur	O
after	O
combined	O
paroxetine	B
and	O
alprazolam	B
treatment	O
.	O
The	O
adverse	O
drug	O
reaction	O
score	O
obtained	O
by	O
the	O
Naranjo	O
algorithm	O
was	O
6	O
in	O
our	O
case	O
,	O
indicating	O
a	O
probable	O
relationship	O
between	O
the	O
patient	O
'	O
s	O
NMS	O
-	O
like	O
adverse	O
symptoms	O
and	O
the	O
combined	O
treatment	O
used	O
in	O
this	O
case	O
.	O
The	O
involvement	O
of	O
physiologic	O
and	O
environmental	O
aspects	O
specific	O
to	O
this	O
patient	O
was	O
suspected	O
.	O
Several	O
risk	O
factors	O
for	O
NMS	O
should	O
be	O
noted	O
in	O
elderly	O
depressive	O
patients	O
whose	O
symptoms	O
often	O
include	O
dehydration	O
,	O
agitation	O
,	O
malnutrition	O
,	O
and	O
exhaustion	O
.	O
Careful	O
therapeutic	O
intervention	O
is	O
necessary	O
in	O
cases	O
involving	O
elderly	O
patients	O
who	O
suffer	O
from	O
depression	O
.	O

Cauda	O
equina	O
syndrome	O
after	O
epidural	O
steroid	B
injection	O
:	O
a	O
case	O
report	O
.	O

OBJECTIVE	O
:	O
Conventional	O
treatment	O
methods	O
of	O
lumbusacral	O
radiculopathy	O
are	O
physical	O
therapy	O
,	O
epidural	O
steroid	B
injections	O
,	O
oral	O
medications	O
,	O
and	O
spinal	O
manipulative	O
therapy	O
.	O
Cauda	O
equina	O
syndrome	O
is	O
a	O
rare	O
complication	O
of	O
epidural	O
anesthesia	O
.	O
The	O
following	O
case	O
is	O
a	O
report	O
of	O
cauda	O
equina	O
syndrome	O
possibly	O
caused	O
by	O
epidural	O
injection	O
of	O
triamcinolone	B
and	O
bupivacaine	B
.	O
CLINICAL	O
FEATURES	O
:	O
A	O
50	O
-	O
year	O
-	O
old	O
woman	O
with	O
low	O
back	O
and	O
right	O
leg	O
pain	O
was	O
scheduled	O
for	O
epidural	O
steroid	B
injection	O
.	O
INTERVENTION	O
AND	O
OUTCOME	O
:	O
An	O
18	O
-	O
gauge	O
Touhy	O
needle	O
was	O
inserted	O
until	O
loss	O
of	O
resistance	O
occurred	O
at	O
the	O
L4	O
-	O
5	O
level	O
.	O
Spread	O
of	O
the	O
contrast	O
medium	O
within	O
the	O
epidural	O
space	O
was	O
determined	O
by	O
radiographic	O
imaging	O
.	O
After	O
verifying	O
the	O
epidural	O
space	O
,	O
bupivacaine	B
and	O
triamcinolone	B
diacetate	I
were	O
injected	O
.	O
After	O
the	O
injection	O
,	O
there	O
was	O
a	O
reduction	O
in	O
radicular	O
symptoms	O
.	O
Three	O
hours	O
later	O
,	O
she	O
complained	O
of	O
perineal	O
numbness	O
and	O
lower	O
extremity	O
weakness	O
.	O
The	O
neurologic	O
evaluation	O
revealed	O
loss	O
of	O
sensation	O
in	O
the	O
saddle	O
area	O
and	O
medial	O
aspect	O
of	O
her	O
right	O
leg	O
.	O
There	O
was	O
a	O
decrease	O
in	O
the	O
perception	O
of	O
pinprick	O
test	O
.	O
Deep	O
-	O
tendon	O
reflexes	O
were	O
decreased	O
especially	O
in	O
the	O
right	O
leg	O
.	O
She	O
was	O
unable	O
to	O
urinate	O
.	O
The	O
patient	O
'	O
s	O
symptoms	O
improved	O
slightly	O
over	O
the	O
next	O
few	O
hours	O
.	O
She	O
had	O
a	O
gradual	O
return	O
of	O
motor	O
function	O
and	O
ability	O
of	O
feeling	O
Foley	O
catheter	O
.	O
All	O
of	O
the	O
symptoms	O
were	O
completely	O
resolved	O
over	O
the	O
next	O
8	O
hours	O
.	O
CONCLUSION	O
:	O
Complications	O
associated	O
with	O
epidural	O
steroid	B
injections	O
are	O
rare	O
.	O
Clinical	O
examination	O
and	O
continued	O
vigilance	O
for	O
neurologic	O
deterioration	O
after	O
epidural	O
steroid	B
injections	O
is	O
important	O
.	O

BACKGROUND	O
:	O
Meningococcal	O
disease	O
occurs	O
after	O
colonization	O
of	O
the	O
nasopharynx	O
with	O
Neisseria	O
meningitidis	O
.	O
Surfactant	O
protein	O
(	O
SP	O
)	O
-	O
A	O
and	O
SP	O
-	O
D	O
are	O
pattern	O
-	O
recognition	O
molecules	O
of	O
the	O
respiratory	O
tract	O
that	O
activate	O
inflammatory	O
and	O
phagocytic	O
defences	O
after	O
binding	O
to	O
microbial	O
sugars	B
.	O
Variation	O
in	O
the	O
genes	O
of	O
the	O
surfactant	O
proteins	O
affects	O
the	O
expression	O
and	O
function	O
of	O
these	O
molecules	O
.	O
METHODS	O
:	O
Allele	O
frequencies	O
of	O
SP	O
-	O
A1	O
,	O
SP	O
-	O
A2	O
,	O
and	O
SP	O
-	O
D	O
were	O
determined	O
by	O
polymerase	O
chain	O
reaction	O
in	O
303	O
patients	O
with	O
microbiologically	O
proven	O
meningococcal	O
disease	O
,	O
including	O
18	O
patients	O
who	O
died	O
,	O
and	O
222	O
healthy	O
control	O
subjects	O
.	O
RESULTS	O
:	O
Homozygosity	O
of	O
allele	O
1A1	O
of	O
SP	O
-	O
A2	O
increased	O
the	O
risk	O
of	O
meningococcal	O
disease	O
(	O
odds	O
ratio	O
[	O
OR	O
]	O
,	O
7	O
.	O
4	O
;	O
95	O
%	O
confidence	O
interval	O
[	O
CI	O
]	O
,	O
1	O
.	O
3	O
-	O
42	O
.	O
4	O
)	O
;	O
carriage	O
of	O
1A5	O
reduced	O
the	O
risk	O
(	O
OR	O
,	O
0	O
.	O
3	O
;	O
95	O
%	O
CI	O
,	O
0	O
.	O
1	O
-	O
0	O
.	O
97	O
)	O
.	O
An	O
analysis	O
of	O
the	O
multiple	O
single	O
-	O
nucleotide	O
polymorphisms	O
in	O
SP	O
-	O
A	O
demonstrated	O
that	O
homozygosity	O
for	O
alleles	O
encoding	O
lysine	O
(	O
in	O
1A1	O
)	O
rather	O
than	O
glutamine	O
(	O
in	O
1A5	O
)	O
at	O
amino	O
acid	O
223	O
in	O
the	O
carbohydrate	B
recognition	O
domain	O
was	O
associated	O
with	O
an	O
increased	O
risk	O
of	O
meningococcal	O
disease	O
(	O
OR	O
,	O
6	O
.	O
7	O
;	O
95	O
%	O
CI	O
,	O
1	O
.	O
4	O
-	O
31	O
.	O
5	O
)	O
.	O
Carriage	O
of	O
alleles	O
encoding	O
lysine	O
at	O
residue	O
223	O
was	O
found	O
in	O
61	O
%	O
of	O
patients	O
who	O
died	O
,	O
compared	O
with	O
35	O
%	O
of	O
those	O
who	O
survived	O
(	O
OR	O
adjusted	O
for	O
age	O
,	O
2	O
.	O
9	O
;	O
95	O
%	O
CI	O
,	O
1	O
.	O
1	O
-	O
7	O
.	O
7	O
)	O
.	O
Genetic	O
variation	O
of	O
SP	O
-	O
A1	O
and	O
SP	O
-	O
D	O
was	O
not	O
associated	O
with	O
meningococcal	O
disease	O
.	O
CONCLUSIONS	O
:	O
Gene	O
polymorphism	O
resulting	O
in	O
the	O
substitution	O
of	O
glutamine	O
with	O
lysine	O
at	O
residue	O
223	O
in	O
the	O
carbohydrate	B
recognition	O
domain	O
of	O
SP	O
-	O
A2	O
increases	O
susceptibility	O
to	O
meningococcal	O
disease	O
,	O
as	O
well	O
as	O
the	O
risk	O
of	O
death	O
.	O

BACKGROUND	O
:	O
Fumarate	O
hydratase	O
(	O
HGNC	O
approved	O
gene	O
symbol	O
-	O
FH	O
)	O
,	O
also	O
known	O
as	O
fumarase	O
,	O
is	O
an	O
enzyme	O
of	O
the	O
tricarboxylic	B
acid	I
(	O
TCA	B
)	O
cycle	O
,	O
involved	O
in	O
fundamental	O
cellular	O
energy	O
production	O
.	O
First	O
described	O
by	O
Zinn	O
et	O
al	O
in	O
1986	O
,	O
deficiency	O
of	O
FH	O
results	O
in	O
early	O
onset	O
,	O
severe	O
encephalopathy	O
.	O
In	O
2002	O
,	O
the	O
Multiple	O
Leiomyoma	O
Consortium	O
identified	O
heterozygous	O
germline	O
mutations	O
of	O
FH	O
in	O
patients	O
with	O
multiple	O
cutaneous	O
and	O
uterine	O
leiomyomas	O
,	O
(	O
MCUL	O
:	O
OMIM	O
150800	O
)	O
.	O
In	O
some	O
families	O
renal	O
cell	O
cancer	O
also	O
forms	O
a	O
component	O
of	O
the	O
complex	O
and	O
as	O
such	O
has	O
been	O
described	O
as	O
hereditary	O
leiomyomatosis	O
and	O
renal	O
cell	O
cancer	O
(	O
HLRCC	O
:	O
OMIM	O
605839	O
)	O
.	O
The	O
identification	O
of	O
FH	O
as	O
a	O
tumor	O
suppressor	O
was	O
an	O
unexpected	O
finding	O
and	O
following	O
the	O
identification	O
of	O
subunits	O
of	O
succinate	O
dehydrogenase	O
in	O
2000	O
and	O
2001	O
,	O
was	O
only	O
the	O
second	O
description	O
of	O
the	O
involvement	O
of	O
an	O
enzyme	O
of	O
intermediary	O
metabolism	O
in	O
tumorigenesis	O
.	O
DESCRIPTION	O
:	O
The	O
FH	O
mutation	O
database	O
is	O
a	O
part	O
of	O
the	O
TCA	B
cycle	O
gene	O
mutation	O
database	O
(	O
formerly	O
the	O
succinate	O
dehydrogenase	O
gene	O
mutation	O
database	O
)	O
and	O
is	O
based	O
on	O
the	O
Leiden	O
Open	O
(	O
source	O
)	O
Variation	O
Database	O
(	O
LOVD	O
)	O
system	O
.	O
The	O
variants	O
included	O
in	O
the	O
database	O
were	O
derived	O
from	O
the	O
published	O
literature	O
and	O
annotated	O
to	O
conform	O
to	O
current	O
mutation	O
nomenclature	O
.	O
The	O
FH	O
database	O
applies	O
HGVS	O
nomenclature	O
guidelines	O
,	O
and	O
will	O
assist	O
researchers	O
in	O
applying	O
these	O
guidelines	O
when	O
directly	O
submitting	O
new	O
sequence	O
variants	O
online	O
.	O
Since	O
the	O
first	O
molecular	O
characterization	O
of	O
an	O
FH	O
mutation	O
by	O
Bourgeron	O
et	O
al	O
in	O
1994	O
,	O
a	O
series	O
of	O
reports	O
of	O
both	O
FH	O
deficiency	O
patients	O
and	O
patients	O
with	O
MCUL	O
/	O
HLRRC	O
have	O
described	O
107	O
variants	O
,	O
of	O
which	O
93	O
are	O
thought	O
to	O
be	O
pathogenic	O
.	O
The	O
most	O
common	O
type	O
of	O
mutation	O
is	O
missense	O
(	O
57	O
%	O
)	O
,	O
followed	O
by	O
frameshifts	O
&	O
nonsense	O
(	O
27	O
%	O
)	O
,	O
and	O
diverse	O
deletions	O
,	O
insertions	O
and	O
duplications	O
.	O
Here	O
we	O
introduce	O
an	O
online	O
database	O
detailing	O
all	O
reported	O
FH	O
sequence	O
variants	O
.	O
CONCLUSION	O
:	O
The	O
FH	O
mutation	O
database	O
strives	O
to	O
systematically	O
unify	O
all	O
current	O
genetic	O
knowledge	O
of	O
FH	O
variants	O
.	O
We	O
believe	O
that	O
this	O
knowledge	O
will	O
assist	O
clinical	O
geneticists	O
and	O
treating	O
physicians	O
when	O
advising	O
patients	O
and	O
their	O
families	O
,	O
will	O
provide	O
a	O
rapid	O
and	O
convenient	O
resource	O
for	O
research	O
scientists	O
,	O
and	O
may	O
eventually	O
assist	O
in	O
gaining	O
novel	O
insights	O
into	O
FH	O
and	O
its	O
related	O
clinical	O
syndromes	O
.	O

CONTEXT	O
:	O
Interindividual	O
variations	O
in	O
glucocorticoid	B
sensitivity	O
have	O
been	O
associated	O
with	O
manifestations	O
of	O
cortisol	B
excess	O
or	O
deficiency	O
and	O
may	O
be	O
partly	O
explained	O
by	O
polymorphisms	O
in	O
the	O
human	O
glucocorticoid	O
receptor	O
(	O
hGR	O
)	O
gene	O
.	O
We	O
studied	O
a	O
43	O
-	O
yr	O
-	O
old	O
female	O
,	O
who	O
presented	O
with	O
manifestations	O
consistent	O
with	O
tissue	O
-	O
selective	O
glucocorticoid	B
hypersensitivity	O
.	O
We	O
detected	O
a	O
novel	O
,	O
single	O
,	O
heterozygous	O
nucleotide	O
(	O
G	O
-	O
-	O
>	O
C	O
)	O
substitution	O
at	O
position	O
1201	O
(	O
exon	O
2	O
)	O
of	O
the	O
hGR	O
gene	O
,	O
which	O
resulted	O
in	O
aspartic	O
acid	O
to	O
histidine	O
substitution	O
at	O
amino	O
acid	O
position	O
401	O
in	O
the	O
amino	O
-	O
terminal	O
domain	O
of	O
the	O
hGRalpha	O
.	O
We	O
investigated	O
the	O
molecular	O
mechanisms	O
of	O
action	O
of	O
the	O
natural	O
mutant	O
receptor	O
hGRalphaD401H	O
.	O
METHODS	O
-	O
RESULTS	O
:	O
Compared	O
with	O
the	O
wild	O
-	O
type	O
hGRalpha	O
,	O
the	O
mutant	O
receptor	O
hGRalphaD401H	O
demonstrated	O
a	O
2	O
.	O
4	O
-	O
fold	O
increase	O
in	O
its	O
ability	O
to	O
transactivate	O
the	O
glucocorticoid	B
-	O
inducible	O
mouse	O
mammary	O
tumor	O
virus	O
promoter	O
in	O
response	O
to	O
dexamethasone	B
but	O
had	O
similar	O
affinity	O
for	O
the	O
ligand	O
(	O
dissociation	O
constant	O
=	O
6	O
.	O
2	O
+	O
/	O
-	O
0	O
.	O
6	O
vs	O
.	O
6	O
.	O
1	O
+	O
/	O
-	O
0	O
.	O
6	O
nm	O
)	O
and	O
time	O
to	O
nuclear	O
translocation	O
(	O
14	O
.	O
75	O
+	O
/	O
-	O
0	O
.	O
25	O
vs	O
.	O
14	O
.	O
25	O
+	O
/	O
-	O
1	O
.	O
13	O
min	O
)	O
.	O
The	O
mutant	O
receptor	O
hGRalphaD401H	O
did	O
not	O
exert	O
a	O
dominant	O
positive	O
or	O
negative	O
effect	O
upon	O
the	O
wild	O
-	O
type	O
receptor	O
,	O
it	O
preserved	O
its	O
ability	O
to	O
bind	O
to	O
glucocorticoid	B
response	O
elements	O
,	O
and	O
displayed	O
a	O
normal	O
interaction	O
with	O
the	O
glucocorticoid	O
receptor	O
-	O
interacting	O
protein	O
1	O
coactivator	O
.	O
CONCLUSIONS	O
:	O
The	O
mutant	O
receptor	O
hGRalphaD401H	O
enhances	O
the	O
transcriptional	O
activity	O
of	O
glucocorticoid	O
-	O
responsive	O
genes	O
.	O
The	O
presence	O
of	O
the	O
D401H	O
mutation	O
may	O
predispose	O
subjects	O
to	O
obesity	O
,	O
hypertension	O
,	O
and	O
other	O
manifestations	O
of	O
the	O
metabolic	O
syndrome	O
.	O

BACKGROUND	O
:	O
Keratitis	O
-	O
ichthyosis	O
-	O
deafness	O
(	O
KID	O
)	O
syndrome	O
is	O
a	O
rare	O
congenital	O
ectodermal	O
disorder	O
,	O
caused	O
by	O
heterozygous	O
missense	O
mutation	O
in	O
GJB2	O
,	O
encoding	O
the	O
gap	O
junction	O
protein	O
connexin	O
26	O
.	O
The	O
commonest	O
mutation	O
is	O
the	O
p	O
.	O
Asp50Asn	O
mutation	O
,	O
and	O
only	O
a	O
few	O
other	O
mutations	O
have	O
been	O
described	O
to	O
date	O
.	O
AIM	O
:	O
To	O
report	O
the	O
fatal	O
clinical	O
course	O
and	O
characterize	O
the	O
genetic	O
background	O
of	O
a	O
premature	O
male	O
neonate	O
with	O
the	O
clinical	O
and	O
histological	O
features	O
of	O
KID	O
syndrome	O
.	O
METHODS	O
:	O
Genomic	O
DNA	O
was	O
extracted	O
from	O
peripheral	O
blood	O
and	O
used	O
for	O
PCR	O
amplification	O
of	O
the	O
GJB2	O
gene	O
.	O
Direct	O
sequencing	O
was	O
used	O
for	O
mutation	O
analysis	O
.	O
RESULTS	O
:	O
The	O
clinical	O
features	O
included	O
hearing	O
impairment	O
,	O
ichthyosiform	O
erythroderma	O
with	O
hyperkeratotic	O
plaques	O
,	O
palmoplantar	O
keratoderma	O
,	O
alopecia	O
of	O
the	O
scalp	O
and	O
eyelashes	O
,	O
and	O
a	O
thick	O
vernix	O
caseosa	O
-	O
like	O
covering	O
of	O
the	O
scalp	O
.	O
On	O
histological	O
analysis	O
,	O
features	O
characteristic	O
of	O
KID	O
syndrome	O
,	O
such	O
as	O
acanthosis	O
and	O
papillomatosis	O
of	O
the	O
epidermis	O
with	O
basket	O
-	O
weave	O
hyperkeratosis	O
,	O
were	O
seen	O
.	O
The	O
skin	O
symptoms	O
were	O
treated	O
successfully	O
with	O
acitretin	B
0	O
.	O
5	O
mg	O
/	O
kg	O
.	O
The	O
boy	O
developed	O
intraventricular	O
and	O
intracerebral	O
haemorrhage	O
,	O
leading	O
to	O
hydrocephalus	O
.	O
His	O
condition	O
was	O
further	O
complicated	O
by	O
septicaemia	O
and	O
meningitis	O
caused	O
by	O
infection	O
with	O
extended	O
-	O
spectrum	O
beta	O
-	O
lactamase	O
-	O
producing	O
Klebsiella	O
pneumoniae	O
.	O
Severe	O
respiratory	O
failure	O
followed	O
,	O
and	O
the	O
child	O
died	O
at	O
46	O
weeks	O
of	O
gestational	O
age	O
(	O
13	O
weeks	O
postnatally	O
)	O
.	O
Sequencing	O
of	O
the	O
GJB2	O
gene	O
showed	O
that	O
the	O
child	O
was	O
heterozygous	O
for	O
a	O
novel	O
nucleotide	O
change	O
,	O
c	O
.	O
263C	O
>	O
T	O
,	O
in	O
exon	O
2	O
,	O
leading	O
to	O
a	O
substitution	O
of	O
alanine	O
for	O
valine	O
at	O
position	O
88	O
(	O
p	O
.	O
Ala88Val	O
)	O
.	O
CONCLUSIONS	O
:	O
This	O
study	O
has	O
identified	O
a	O
new	O
heterozygous	O
de	O
novo	O
mutation	O
in	O
the	O
Cx26	O
gene	O
(	O
c	O
.	O
263C	O
>	O
T	O
;	O
p	O
.	O
Ala88Val	O
)	O
leading	O
to	O
KID	O
syndrome	O
.	O

Mechanisms	O
Underlying	O
Latent	O
Disease	O
Risk	O
Associated	O
with	O
Early	O
-	O
Life	O
Arsenic	B
Exposure	O
:	O
Current	O
Research	O
Trends	O
and	O
Scientific	O
Gaps	O
.	O

BACKGROUND	O
:	O
Millions	O
of	O
individuals	O
worldwide	O
,	O
particularly	O
those	O
living	O
in	O
rural	O
and	O
developing	O
areas	O
,	O
are	O
exposed	O
to	O
harmful	O
levels	O
of	O
inorganic	B
arsenic	I
(	O
iAs	B
)	O
in	O
their	O
drinking	O
water	O
.	O
Inorganic	B
As	I
exposure	O
during	O
key	O
developmental	O
periods	O
is	O
associated	O
with	O
a	O
variety	O
of	O
adverse	O
health	O
effects	O
including	O
those	O
that	O
are	O
evident	O
in	O
adulthood	O
.	O
There	O
is	O
considerable	O
interest	O
in	O
identifying	O
the	O
molecular	O
mechanisms	O
that	O
relate	O
early	O
-	O
life	O
iAs	B
exposure	O
to	O
the	O
development	O
of	O
these	O
latent	O
diseases	O
,	O
particularly	O
in	O
relationship	O
to	O
cancer	O
.	O
OBJECTIVES	O
:	O
This	O
work	O
summarizes	O
research	O
on	O
the	O
molecular	O
mechanisms	O
that	O
underlie	O
the	O
increased	O
risk	O
of	O
cancer	O
development	O
in	O
adulthood	O
that	O
is	O
associated	O
with	O
early	O
-	O
life	O
iAs	B
exposure	O
.	O
DISCUSSION	O
:	O
Epigenetic	O
reprogramming	O
that	O
imparts	O
functional	O
changes	O
in	O
gene	O
expression	O
,	O
the	O
development	O
of	O
cancer	O
stem	O
cells	O
,	O
and	O
immunomodulation	O
are	O
plausible	O
underlying	O
mechanisms	O
by	O
which	O
early	O
-	O
life	O
iAs	B
exposure	O
elicits	O
latent	O
carcinogenic	O
effects	O
.	O
CONCLUSIONS	O
:	O
Evidence	O
is	O
mounting	O
that	O
relates	O
early	O
-	O
life	O
iAs	B
exposure	O
and	O
cancer	O
development	O
later	O
in	O
life	O
.	O
Future	O
research	O
should	O
include	O
animal	O
studies	O
that	O
address	O
mechanistic	O
hypotheses	O
and	O
studies	O
of	O
human	O
populations	O
that	O
integrate	O
early	O
-	O
life	O
exposure	O
,	O
molecular	O
alterations	O
,	O
and	O
latent	O
disease	O
outcomes	O
.	O

Brain	O
-	O
derived	O
neurotrophic	O
factor	O
attenuates	O
doxorubicin	B
-	O
induced	O
cardiac	O
dysfunction	O
through	O
activating	O
Akt	O
signalling	O
in	O
rats	O
.	O

The	O
clinical	O
application	O
of	O
doxorubicin	B
(	O
Dox	B
)	O
is	O
limited	O
by	O
its	O
adverse	O
effect	O
of	O
cardiotoxicity	O
.	O
Previous	O
studies	O
have	O
suggested	O
the	O
cardioprotective	O
effect	O
of	O
brain	O
-	O
derived	O
neurotrophic	O
factor	O
(	O
BDNF	O
)	O
.	O
We	O
hypothesize	O
that	O
BDNF	O
could	O
protect	O
against	O
Dox	B
-	O
induced	O
cardiotoxicity	O
.	O
Sprague	O
Dawley	O
rats	O
were	O
injected	O
with	O
Dox	B
(	O
2	O
.	O
5	O
mg	O
/	O
kg	O
,	O
3	O
times	O
/	O
week	O
,	O
i	O
.	O
p	O
.	O
)	O
,	O
in	O
the	O
presence	O
or	O
absence	O
of	O
recombinant	O
BDNF	O
(	O
0	O
.	O
4	O
ug	O
/	O
kg	O
,	O
i	O
.	O
v	O
.	O
)	O
for	O
2	O
weeks	O
.	O
H9c2	O
cells	O
were	O
treated	O
with	O
Dox	B
(	O
1	O
uM	O
)	O
and	O
/	O
or	O
BDNF	O
(	O
400	O
ng	O
/	O
ml	O
)	O
for	O
24	O
hrs	O
.	O
Functional	O
roles	O
of	O
BDNF	O
against	O
Dox	B
-	O
induced	O
cardiac	O
injury	O
were	O
examined	O
both	O
in	O
vivo	O
and	O
in	O
vitro	O
.	O
Protein	O
level	O
of	O
BDNF	O
was	O
reduced	O
in	O
Dox	B
-	O
treated	O
rat	O
ventricles	O
,	O
whereas	O
BDNF	O
and	O
its	O
receptor	O
tropomyosin	O
-	O
related	O
kinase	O
B	O
(	O
TrkB	O
)	O
were	O
markedly	O
up	O
-	O
regulated	O
after	O
BDNF	O
administration	O
.	O
Brain	O
-	O
derived	O
neurotrophic	O
factor	O
significantly	O
inhibited	O
Dox	B
-	O
induced	O
cardiomyocyte	O
apoptosis	O
,	O
oxidative	O
stress	O
and	O
cardiac	O
dysfunction	O
in	O
rats	O
.	O
Meanwhile	O
,	O
BDNF	O
increased	O
cell	O
viability	O
,	O
inhibited	O
apoptosis	O
and	O
DNA	O
damage	O
of	O
Dox	B
-	O
treated	O
H9c2	O
cells	O
.	O
Investigations	O
of	O
the	O
underlying	O
mechanisms	O
revealed	O
that	O
BDNF	O
activated	O
Akt	O
and	O
preserved	O
phosphorylation	O
of	O
mammalian	O
target	O
of	O
rapamycin	O
and	O
Bad	O
without	O
affecting	O
p38	O
mitogen	O
-	O
activated	O
protein	O
kinase	O
and	O
extracellular	O
regulated	O
protein	O
kinase	O
pathways	O
.	O
Furthermore	O
,	O
the	O
beneficial	O
effect	O
of	O
BDNF	O
was	O
abolished	O
by	O
BDNF	O
scavenger	O
TrkB	O
-	O
Fc	O
or	O
Akt	O
inhibitor	O
.	O
In	O
conclusion	O
,	O
our	O
findings	O
reveal	O
a	O
potent	O
protective	O
role	O
of	O
BDNF	O
against	O
Dox	B
-	O
induced	O
cardiotoxicity	O
by	O
activating	O
Akt	O
signalling	O
,	O
which	O
may	O
facilitate	O
the	O
safe	O
use	O
of	O
Dox	B
in	O
cancer	O
treatment	O
.	O

The	O
authors	O
describe	O
the	O
unusual	O
association	O
between	O
diffuse	O
B	O
-	O
cell	O
gastric	O
lymphoma	O
and	O
myotonic	O
dystrophy	O
,	O
the	O
most	O
common	O
form	O
of	O
adult	O
muscular	O
dystrophy	O
,	O
and	O
sudden	O
atrial	O
fibrillation	O
following	O
one	O
cycle	O
of	O
doxorubicin	B
-	O
based	O
chemotherapy	O
in	O
the	O
same	O
patient	O
.	O
Atrial	O
fibrillation	O
or	O
other	O
cardiac	O
arrhythmias	O
are	O
unusual	O
complications	O
in	O
patients	O
treated	O
with	O
chemotherapy	O
.	O
The	O
